the_geom,codigo,dgenerica,despecific,dabreviada,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,latitud,longitud,cartodb_id,created_at,updated_at,nived,cp,regimen
0101000020E61000002B1895D40968D1BF2CB7B41A12D74340,46007670,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,JOSÉ ROMEU,CEIP JOSÉ ROMEU,CL,ALORCO,42,46500,SAGUNT,València,962617330,962617331,39.68024,-0.271975,629,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46500,true
0101000020E61000001FA0FB7266BBD9BF1E6D1CB116BB4340,46018141,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CIUDAD DE BOLONIA,CEIP CIUDAD DE BOLONIA,CL,TORRENT,35,46014,VALENCIA,València,961205735,961205736,39.46163,-0.402063,413,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46014,true
0101000020E61000005EA10F96B1A1B7BFF7C77BD5CAF84340,12006536,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,ANGELINA ABAD,CEIP ANGELINA ABAD,AV,MICHALOVCE,14,12540,VILA-REAL,Castelló,964738850,964738851,39.94369,-0.092311,2572,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,12540,true
0101000020E6100000C8B7770DFAD2D6BF312592E865BC4340,46019866,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,MESTALLA,CEIP MESTALLA,CL,ERNESTO FERRER,2,46021,VALENCIA,València,962566680,962566681,39.47186,-0.356627,71,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46021,true
0101000020E6100000D9571EA4A7C8D8BFFDF675E09CC54340,46034326,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,TUS PASITOS,CENTRE PRIV. ED. INF. 1er CICLE TUS PASITOS,CL,BONIFACIO FERRER,22,46115,ALFARA DEL PATRIARCA,València,686687492,,39.54385,-0.387247,3263,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46115,false
0101000020E6100000EE08A7052FFAD8BF0057B26323BC4340,46022828,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,DUMBO,CENTRE PRIV. ED. INF. 1er CICLE DUMBO,CL,PINTOR VILA PRADES,9,46008,VALENCIA,València,963842424,,39.46983,-0.39027,1925,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46008,false
0101000020E6100000DB6E826F9ABEE1BF9352D0ED25694340,46022713,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL LA JORDANA,EI 1er CICLE UNICIPAL LA JORDANA,CL,ALFONSO I FRANCISCO PLÁ,2,46890,AGULLENT,València,962907850,,38.82147,-0.554517,971,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,46890,true
0101000020E6100000A71ABD1AA034D9BF079964E42CBC4340,46029252,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL COLE DE OLIVERETA,CENTRE PRIV. ED. INF. 1er CICLE EL COLE DE OLIVERETA,CL,SALVADOR FERRANDIS LUNA,18-20,46018,VALENCIA,València,963852216,963852216,39.47012,-0.393837,2973,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46018,false
0101000020E610000011D89C836742DFBFEE5F596952764340,46033590,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL SAMBORI,EI 1er CICLE MUNICIPAL SAMBORI,AV,CONSTITUCIÓ,14,46839,GUADASSÉQUIES,València,962293005,962293295,38.92439,-0.488428,3217,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,46839,true
0101000020E6100000344B02D4D4B2CBBF69520ABABD844340,46028673,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL,EI 1er CICLE MUNICIPAL,CL,LUIS VIVES,S/N,46770,XERACO,València,962892543,,39.03704,-0.216395,2819,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,46770,true
0101000020E6100000633A747ADE8DD9BF78D1579066B44340,46022725,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MENUTS,CENTRE PRIV. ED. INF. 1er CICLE MENUTS,CL,JOSÉ BAIXAULI CREHUA,3,46470,MASSANASSA,València,961251087,961251087,39.40938,-0.399284,1916,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46470,false
0101000020E6100000D1E80E62678AE8BF2F6EA301BC314340,3016407,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL PATI,CENTRE PRIV. ED. INF. 1er CICLE EL PATI,PZ,SANTA MARÍA MAGDALENA,3,3660,NOVELDA,Alacant,965624684,,38.38855,-0.766895,3143,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,03660,false
0101000020E6100000CEE33098BF42DEBF5E807D74EA8A4340,46006823,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,DOCTOR SANCHIS GUARNER,CEIP DOCTOR SANCHIS GUARNER,CL,MUNTANYA,45,46670,POBLA LLARGA (LA),València,962457290,962457291,39.08528,-0.472824,891,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46670,true
0101000020E61000003E726BD26D89D7BFD1A92B9FE5BD4340,46013505,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,VILLAR PALASÍ,CEIP VILLAR PALASÍ,CL,JACA,S/N,46010,VALENCIA,València,962566790,962566791,39.48357,-0.367763,468,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46010,true
0101000020E6100000B9E34D7E8B4E963F75ABE7A4F7694340,3015348,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL,EI 1er CICLE MUNICIPAL,CL,LEPANTO,17,3760,ONDARA,Alacant,965766181,965766081,38.82787,0.021784,855,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,03760,true
0101000020E61000004ACCB39256FCE5BFE88711C2A3FD4240,3008666,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,INMACULADA CONCEPCIÓN,CEIP INMACULADA CONCEPCIÓN,CL,ORIHUELA,69,3181,TORREVIEJA,Alacant,966926715,966926716,37.98156,-0.687053,707,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03181,true
0101000020E61000000B2769FE98D6DEBF74B515FBCB2E4340,3016183,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,ISLA DE TABARCA,CEIP ISLA DE TABARCA,CL,BENIFALLIM,4,3014,ALACANT,Alacant,965936260,965936261,38.3656,-0.481848,3027,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03014,true
0101000020E6100000BD546CCCEB88D1BF603C8386FE4D4340,3008496,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,SERVER-MORA,CEIP SERVER-MORA,CR,DE ALCOI,S/N,3579,SELLA,Alacant,966870885,966870886,38.60933,-0.273982,56,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03579,true
0101000020E610000016DF50F86C1DB8BFE17F2BD9B1F14340,12000625,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,FRANCESC ROCA I ALCAIDE,CEIP FRANCESC ROCA I ALCAIDE,CL,THOMAS ALVA EDISON,1,12530,BORRIANA,Castelló,964738360,964738361,39.88824,-0.094199,1180,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,12530,true
0101000020E610000089B48D3F51D9D0BFDFA63FFB91DE4340,46003305,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,SANTA ANA,CEIP SANTA ANA,CL,POLO BERNABÉ,29,46510,QUARTELL,València,962617290,962617291,39.73883,-0.263264,2044,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46510,true
0101000020E61000007BDD2230D637D9BF1B81785DBFB84340,46017471,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,PROFESOR RAMIRO JOVER,CEIP PROFESOR RAMIRO JOVER,CL,PÍO IX,S/N,46017,VALENCIA,València,962566320,962566321,39.44334,-0.394033,2843,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46017,true
0101000020E6100000FE4124438EADDE3FBEBC00FBE83C4440,12003067,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,SAN SEBASTIÁN,CEIP SAN SEBASTIÁN,AV,TARRAGONA,S/N,12500,VINARÒS,Castelló,964336455,964336456,40.47586,0.479343,303,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,12500,true
0101000020E6100000F838D384ED27DBBFF71E2E39EEA44340,46025155,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL SOLET,CENTRE PRIV. ED. INF. 1er CICLE EL SOLET,AV,REYES CATÓLICOS,44-B,46450,BENIFAIÓ,València,961794123,961794123,39.28852,-0.424312,370,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46450,false
0101000020E6100000D32AFA43334FDCBF5B77F35487784340,46001874,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,LA MILAGROSA,CENTRE PRIV. ED. INFANTIL LA MILAGROSA,CL,SAN MIGUEL,38,46830,BENIGÀNIM,València,962215066,962215911,38.94163,-0.442334,1563,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46830,false
0101000020E6100000A4E2FF8EA850D7BF15F6B4C35FBB4340,46024400,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,TEYSA,CENTRE PRIV. ED. INFANTIL TEYSA,CL,CISCAR,58,46005,VALENCIA,València,963739533,,39.46386,-0.364298,2995,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46005,false
0101000020E610000045292158552FDABFCDAFE600C1C04340,46021770,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,FUNDACIÓN FCO.PERIS MUÑOZ,CENTRE PRIV. ED. INF. 1er CICLE FUNDACIÓN FCO.PERIS MUÑOZ,CL,BAUTISTA RIERA,32,46100,BURJASSOT,València,963900482,,39.50589,-0.409139,2243,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46100,false
0101000020E61000003D9468C9E369D9BFB54FC76306B64340,46030898,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL CUQUET DOS,CENTRE PRIV. ED. INF. 1er CICLE EL CUQUET DOS,CL,FRANCISCO ALMARCHE,5,46910,BENETÚSSER,València,961103099,,39.42207,-0.397088,2188,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46910,false
0101000020E6100000670B08AD872FE5BF76C3B64599214340,3018635,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MIS PASITOS,CENTRE PRIV. ED. INF. 1er CICLE MIS PASITOS,AV,EL ALTET,51,3203,ELX,Alacant,965425706,,38.26249,-0.662052,3444,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,03203,false
0101000020E6100000844BC79C67ECA33FDAC9E02879654340,3016237,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL LA GLORIETA,EI 1er CICLE MUNICIPAL LA GLORIETA,CL,MARÍA IBARS,12,3750,PEDREGUER,Alacant,965760669,,38.79276,0.038913,2670,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,03750,true
0101000020E61000003E096CCEC1B3EEBF36EA211ADD154340,3017709,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL,EI 1er CICLO MUNICIPAL,AV,DE LA LIBERTAD. PARTIDA RURAL LA MURADA,S/N,3300,ORIHUELA,Alacant,965307106,,38.17081,-0.959443,3163,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,03300,true
0101000020E6100000AF05BD378680E9BFF315A4198B0E4340,3013054,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PASCUAL ANDREU,CEIP PASCUAL ANDREU,LG,FINCA DE LES PALMERES,S/N,3160,ALMORADÍ,Alacant,965290150,965290151,38.11362,-0.796939,1590,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03160,true
0101000020E6100000F1129CFA4072E8BF0B7BDAE1AF314340,3006700,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,GÓMEZ NAVARRO,CEIP GÓMEZ NAVARRO,CL,ELIAS ABAD,2,3660,NOVELDA,Alacant,966908185,966908186,38.38818,-0.763947,2112,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03660,true
0101000020E61000000249D8B79308E0BFEF38454772454340,3012591,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CRISTOFOL COLOM,CEIP CRISTOFOL COLOM,CL,JOSÉ MARÍA SAMPER,3,3100,XIXONA,Alacant,966908155,966908156,38.54255,-0.501047,879,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03100,true
0101000020E6100000E4C4573B8A73DDBF8D9C853DED304340,3011321,ESCOLA INFANTIL,HOGAR PROVINCIAL EXMA. DIPUTACIÓN,EI HOGAR PROV. EXMA. DIPUTACIÓN,PD,ORGEGIA-FINCA HONDONADA (APT. 2198),,3559,ALACANT SANTA FAZ,Alacant,965265100,965265387,38.38224,-0.460177,127,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,03559,true
0101000020E6100000ECDD1FEF552BE9BF124E0B5EF43D4340,3015920,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL ELS PEIXOS,EI 1er CICLE MUNICIPAL ELS PEIXOS,CL,ALICANTE,33,3610,PETRER,Alacant,965375406,966951160,38.48402,-0.78654,669,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,03610,true
0101000020E610000081B229577897E0BF34BF9A03047F4340,46023638,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL CORRO,CENTRE PRIV. ED. INF. 1er CICLE EL CORRO,CL,GERMANIES,6,46800,XÀTIVA,València,962271656,962271656,38.99231,-0.51849,2954,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46800,false
0101000020E6100000B4226AA2CF47DABF76FD82DDB0C14340,46030904,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,PEQUES SCHOOL,CENTRE PRIV. ED. INF. 1er CICLE PEQUES SCHOOL,CL,GUZMÁN EL BUENO,2-4,46100,BURJASSOT,València,961825455,,39.51321,-0.410633,2189,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46100,false
0101000020E61000001E37FC6EBA65D3BFF831E6AE25D04340,46034648,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,IMAGINARI,CENTRE PRIV. ED. INF. 1er CICLE IMAGINARI,CL,TARONGERS,85,46530,PUÇOL,València,,,39.62615,-0.303084,3489,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46530,false
0101000020E61000003ACC9717601FD8BF2E1C08C902BA4340,46027954,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,BOLQUERETS,CENTRE PRIV. ED. INF. 1er CICLE BOLQUERETS,CL,PEDREGUER,15,46006,VALENCIA,València,963345017,,39.45321,-0.376915,2622,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46006,false
0101000020E61000009A3FA6B5696CDABFA5DAA7E331C34340,46023997,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MI CASITA,CENTRE PRIV. ED. INF. 1er CICLE MI CASITA,CL,SANTA TERESA,9,46110,GODELLA,València,963638433,,39.52496,-0.412867,2957,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46110,false
0101000020E610000014CC988235CED9BF4CC3F01131BD4340,46030311,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,TAMARINDOS-CAMARENA,CENTRE PRIV. ED. INF. 1er CICLE AMARINDOS-CAMARENA,CL,HERNÁNDEZ LAZARO,18,46015,VALENCIA,València,963464450,,39.47806,-0.403211,1881,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46015,false
0101000020E6100000B3D1393FC571D3BF2D95B7239CCA4340,46027875,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LOS CHOPOS,CENTRE PRIV. ED. INF. 1er CICLE LOS CHOPOS,CM,CEBOLLA,5,46540,PUIG DE SANTA MARIA [EL],València,961479208,,39.58289,-0.303819,2571,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46540,false
0101000020E6100000287FF78E1A93E8BF4924D1CB28124340,3019846,CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO,TU CASITA,CENTRO PRIV. ED. INF. 1er CICLO TU CASITA,CL,PINTOR SOROLLA,38,3150,DOLORES,Alacant,645976751,,38.14187,-0.767957,3513,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,03150,false
0101000020E6100000771211FE45D0E6BF16359886E1BB4340,46032159,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL,EI 1er CICLO MUNICIPAL,CL,EJÉRCITO ESPAÑOL,23,46370,CHIVA,València,962524891,961269933,39.46782,-0.712924,3472,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,46370,true
0101000020E6100000EFE2FDB8FDF2CBBF90662C9ACED64340,46032241,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL,EI 1er CICLE MUNICIPAL,CL,PALANCIA,2-A,46529,CANET D'EN BERENGUER,València,,,39.67818,-0.218353,3268,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,46529,true
0101000020E61000002D03CE52B29CDBBF88BA0F406AD74340,46025945,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL,EI 1er CICLE MUNICIPAL,CL,REBALSADORS,"1,3,5",46118,SERRA,València,961688838,,39.68293,-0.431439,1110,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,46118,true
0101000020E610000074B33F506EDBE0BF5070B1A2069B4340,46026718,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL,EI 1er CICLE MUNICIPAL,CL,DEL FORN (CANTONADA C. EN PROYECTO),S/N,46291,BENIMODO,València,629343887,,39.21114,-0.526786,2200,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,46291,true
0101000020E6100000795C548B8862E8BF3A7AFCDEA60B4340,3002381,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,,CEIP DE ALMORADÍ - HEREDADES,AV,DE LOS LLANOS,6,3179,ALMORADÍ HEREDADES,Alacant,966781209,,38.09103,-0.762028,2998,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03179,true
0101000020E6100000A260C614AC71E5BF25016A6AD9FE4240,3008678,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,VIRGEN DEL CARMEN,CEIP VIRGEN DEL CARMEN,CL,TABARCA,S/N,3183,TORREVIEJA,Alacant,965290120,965290121,37.99101,-0.670126,708,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03183,true
0101000020E6100000016BD5AE0969D8BFC5FEB27BF2BC4340,46032871,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,QUART 24,CENTRE PRIV. ED. INF. 1er CICLE QUART 24,CL,QUART,24,46002,VALENCIA,València,963922544,,39.47615,-0.381411,3333,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46002,false
0101000020E6100000A1630795B88EDBBF2E04392861C24340,46032408,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,BURBUJAS,CENTRE PRIV. ED. INF. 1er CICLE BURBUJAS,CL,"ARES DEL MAESTRAT, 5 (ESCALERA 4-BAJO 1)",,46980,PATERNA,València,600542320,,39.51859,-0.430586,3305,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46980,false
0101000020E6100000D882DE1B4300D8BFFCC6D79E59BE4340,46029720,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,SAINT THOMAS,CENTRE PRIV. ED. INF. 1er CICLE SAINT THOMAS,CL,SAGUNTO,118-D,46009,VALENCIA,València,963267497,961337833,39.48711,-0.375016,3160,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46009,false
0101000020E610000006D3307C444CDABF14AE47E17ABC4340,46024254,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL COLE,CENTRE PRIV. ED. INF. 1er CICLE EL COLE,CM,VIEJO DE XIRIVELLA,31,46014,VALENCIA,València,963599218,,39.4725,-0.410905,676,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46014,false
0101000020E61000004E1E166A4DF3D9BF9CA73AE466B44340,46026391,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MI PRIMER COLE,CENTRE PRIV. ED. INF. 1er CICLE MI PRIMER COLE,AV,RAMBLETA,73,46470,CATARROJA,València,961260659,,39.40939,-0.405475,986,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46470,false
0101000020E6100000E3AAB2EF8AE0D6BF4B9352D0EDBD4340,46025052,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,"PADBURY, SL","CENTRE PRIV. ED. INF. 1er CICLE PADBURY, SL",CL,HERMANOS VILLALONGA,2,46020,VALENCIA,València,963691436,,39.48382,-0.357455,3011,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46020,false
0101000020E610000031CF4A5AF10DE0BFEF1B5F7B666D4340,46024448,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL,EI 1er CICLE MUNICIPAL,PZ,SANT PERE,7,46891,PALOMAR [EL],València,677579034,,38.85469,-0.501702,799,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,46891,true
0101000020E610000053A9D903ADC0DBBF07F0164850944340,46020194,ESCOLA INFANTIL DE PRIMER CICLE,TULELL,EI 1er CICLE TULELL,CL,TULELL,S/N,46600,ALZIRA,València,962457810,962457811,39.1587,-0.433635,1974,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,46600,true
0101000020E6100000E868554B3ACAD1BFDDD26A48DCD74340,46028399,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,L'ESCOLETA,CENTRE PRIV. ED. INFANTIL L'ESCOLETA,CL,PARTIDA DE L'ÒLIBA,53,46500,SAGUNT,València,628421022,,39.68641,-0.277968,2808,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46500,false
0101000020E6100000FF740305DEC9A7BF9AEB34D252FD4340,12007668,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LA JIRAFA II,CENTRE PRIV. ED. INF. 1er CICLE LA JIRAFA II,PZ,CERÀMIQUES DIAGO,BAIX,12006,CASTELLÓ DE LA PLANA,Castelló,964245372,,39.97909,-0.046462,3194,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,12006,false
0101000020E610000031CD74AF93FAD8BF999EB0C403BA4340,46026536,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,VIRGEN DE CORTES 2,CENTRE PRIV. ED. INF. 1er CICLE VIRGEN DE CORTES 2,CL,GENERAL BARROSO,27,46017,VALENCIA,València,963785644,963813644,39.45324,-0.390294,3129,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46017,false
0101000020E6100000DE21C5008926DABF3A191C25AFB24340,46034481,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,GARABATOS,CENTRE PRIV. ED. INF. 1er CICLE GARABATOS,CL,ANDRÉS ARBIOL,1 B-1,46470,ALBAL,València,961267002,,39.39597,-0.408602,3488,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46470,false
0101000020E61000000A80F10C1AFAE0BFC32ADEC83C7E4340,46023641,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,BETANIA,CENTRE PRIV. ED. INFANTIL BETANIA,CL,ARGENTERIA,73,46800,XÀTIVA,València,962280938,962280938,38.98623,-0.53053,1103,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46800,false
0101000020E61000009A728577B988D7BFDD7BB8E4B8BB4340,46009666,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,LOS ÁNGELES,CENTRE PRIV. ED. INFANTIL LOS ÁNGELES,CL,JOAQUIN COSTA,10,46005,VALENCIA,València,963325044,963325044,39.46658,-0.36772,2456,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46005,false
0101000020E6100000CFDBD8EC48F5DDBFA206D3307CB84340,46033383,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL CIUTAT JARDÍ,EI 1er CICLE MUNICIPAL CIUTAT JARDÍ,CL,DE LES ALBADES,13,46900,TORRENT,València,961552525,,39.44129,-0.468096,3181,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,46900,true
0101000020E61000007AC6BE64E341E7BFC2DD59BBED0A4340,3018490,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL LOS PASOS,EI 1er CICLO MUNICIPAL LOS PASOS,CL,CALVARIO,S/N,3170,ROJALES,Alacant,966713352,,38.08538,-0.726793,2509,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,03170,true
0101000020E610000052CE177B2FBEDFBFAA436E861B584340,3014401,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL BATOI,EI 1er CICLE MUNICIPAL BATOI,CL,SERRELLA,23,3802,ALCOI,Alacant,965334907,965334907,38.68834,-0.495983,1216,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,03802,true
0101000020E61000009CD66D50FBADE3BFB6A1629CBF614340,46016427,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,ELSA,CENTRE PRIV. ED. INF. 1er CICLE ELSA,CL,GERMANÍAS,S/N,46880,BOCAIRENT,València,962350468,,38.76366,-0.614988,1962,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46880,false
0101000020E6100000A053909F8D5CDB3F29B3412619354440,12006381,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MENUTS,CENTRE PRIV. ED. INF. 1er CICLE MENUTS,CL,CÉSAR CATALDO,66,12580,BENICARLÓ,Castelló,964473079,,40.41483,0.427524,2264,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,12580,false
0101000020E6100000E45FCB2BD7DBDFBF7B14AE47E1C64340,46025386,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,KINDER,CENTRE PRIV. ED. INF. 1er CICLE KINDER,CL,ALCARAVA,98,46184,SAN ANTONIO DE BENAGÉBER,València,961350040,,39.55375,-0.497793,2916,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46184,false
